GymnastID,HomeAway,Week,Date,MeetID,Event,Score,homeaway_factor,score_adj
31254,A,1,2025-01-04,2025-01-04_Michigan State,VT,9.65,0.006358953886898356,9.65
31254,A,2,2025-01-10,2025-01-10_Air Force,VT,9.85,0.006358953886898356,9.85
31254,H,3,2025-01-17,2025-01-17_Arizona,VT,9.75,0.006358953886898356,9.743641046113101
31254,A,4,2025-01-26,2025-01-26_Arizona State,VT,9.8,0.006358953886898356,9.8
31254,H,5,2025-01-31,2025-01-31_Arizona,VT,9.7,0.006358953886898356,9.6936410461131
31254,A,6,2025-02-07,2025-02-07_Alabama,VT,9.775,0.006358953886898356,9.775
31254,H,7,2025-02-14,2025-02-14_Arizona,VT,9.75,0.006358953886898356,9.743641046113101
31254,A,8,2025-02-21,2025-02-21_Alabama,VT,9.725,0.006358953886898356,9.725
31254,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.725,0.006358953886898356,9.725
31254,H,10,2025-03-08,2025-03-08_Arizona,VT,9.75,0.006358953886898356,9.743641046113101
32319,A,1,2025-01-04,2025-01-04_Michigan State,VT,9.6,0.006358953886898356,9.6
32319,A,2,2025-01-10,2025-01-10_Air Force,VT,9.775,0.006358953886898356,9.775
32319,H,3,2025-01-17,2025-01-17_Arizona,VT,9.775,0.006358953886898356,9.768641046113101
32319,A,4,2025-01-26,2025-01-26_Arizona State,VT,9.875,0.006358953886898356,9.875
32319,H,5,2025-01-31,2025-01-31_Arizona,VT,9.725,0.006358953886898356,9.7186410461131
32319,A,6,2025-02-07,2025-02-07_Alabama,VT,9.85,0.006358953886898356,9.85
32319,H,7,2025-02-14,2025-02-14_Arizona,VT,9.675,0.006358953886898356,9.668641046113102
32319,A,8,2025-02-21,2025-02-21_Alabama,VT,9.825,0.006358953886898356,9.825
32319,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.825,0.006358953886898356,9.825
32319,H,10,2025-03-08,2025-03-08_Arizona,VT,9.825,0.006358953886898356,9.8186410461131
31255,A,1,2025-01-04,2025-01-04_Michigan State,VT,9.65,0.006358953886898356,9.65
31255,A,2,2025-01-10,2025-01-10_Air Force,VT,9.75,0.006358953886898356,9.75
31255,H,3,2025-01-17,2025-01-17_Arizona,VT,9.65,0.006358953886898356,9.643641046113101
31255,A,4,2025-01-26,2025-01-26_Arizona State,VT,9.775,0.006358953886898356,9.775
31255,H,5,2025-01-31,2025-01-31_Arizona,VT,9.725,0.006358953886898356,9.7186410461131
31255,A,6,2025-02-07,2025-02-07_Alabama,VT,9.8,0.006358953886898356,9.8
31255,H,7,2025-02-14,2025-02-14_Arizona,VT,9.775,0.006358953886898356,9.768641046113101
31255,A,8,2025-02-21,2025-02-21_Alabama,VT,9.8,0.006358953886898356,9.8
31255,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.75,0.006358953886898356,9.75
31255,H,10,2025-03-08,2025-03-08_Arizona,VT,9.675,0.006358953886898356,9.668641046113102
31810,A,1,2025-01-04,2025-01-04_Michigan State,VT,9.8,0.006358953886898356,9.8
31810,A,2,2025-01-10,2025-01-10_Air Force,VT,9.75,0.006358953886898356,9.75
31810,H,3,2025-01-17,2025-01-17_Arizona,VT,9.7,0.006358953886898356,9.6936410461131
31810,A,4,2025-01-26,2025-01-26_Arizona State,VT,9.825,0.006358953886898356,9.825
31810,H,5,2025-01-31,2025-01-31_Arizona,VT,9.675,0.006358953886898356,9.668641046113102
31810,A,6,2025-02-07,2025-02-07_Alabama,VT,9.775,0.006358953886898356,9.775
31810,H,7,2025-02-14,2025-02-14_Arizona,VT,9.775,0.006358953886898356,9.768641046113101
31810,A,8,2025-02-21,2025-02-21_Alabama,VT,9.85,0.006358953886898356,9.85
31810,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.75,0.006358953886898356,9.75
31810,H,10,2025-03-08,2025-03-08_Arizona,VT,9.8,0.006358953886898356,9.793641046113102
31418,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.7,0.006358953886898356,9.7
32940,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.675,0.006358953886898356,9.675
32940,A,4,2025-01-20,2025-01-20_Arkansas,VT,9.65,0.006358953886898356,9.65
32940,H,4,2025-01-26,2025-01-26_Arizona State,VT,9.725,0.006358953886898356,9.7186410461131
32940,A,5,2025-01-31,2025-01-31_Air Force,VT,9.75,0.006358953886898356,9.75
32940,H,6,2025-02-07,2025-02-07_Arizona State,VT,9.725,0.006358953886898356,9.7186410461131
32940,H,7,2025-02-14,2025-02-14_Arizona State,VT,9.8,0.006358953886898356,9.793641046113102
32940,H,8,2025-02-21,2025-02-21_Arizona State,VT,9.8,0.006358953886898356,9.793641046113102
32940,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.65,0.006358953886898356,9.65
32940,A,10,2025-03-09,2025-03-09_Denver,VT,9.725,0.006358953886898356,9.725
32321,A,10,2025-03-09,2025-03-09_Denver,VT,9.775,0.006358953886898356,9.775
31814,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.575,0.006358953886898356,9.575
31814,A,4,2025-01-20,2025-01-20_Arkansas,VT,9.65,0.006358953886898356,9.65
31814,H,4,2025-01-26,2025-01-26_Arizona State,VT,9.675,0.006358953886898356,9.668641046113102
31814,A,5,2025-01-31,2025-01-31_Air Force,VT,9.775,0.006358953886898356,9.775
31814,H,6,2025-02-07,2025-02-07_Arizona State,VT,9.75,0.006358953886898356,9.743641046113101
31814,H,7,2025-02-14,2025-02-14_Arizona State,VT,9.725,0.006358953886898356,9.7186410461131
31814,H,8,2025-02-21,2025-02-21_Arizona State,VT,9.75,0.006358953886898356,9.743641046113101
31814,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.825,0.006358953886898356,9.825
31814,A,10,2025-03-09,2025-03-09_Denver,VT,9.825,0.006358953886898356,9.825
30826,A,4,2025-01-20,2025-01-20_Arkansas,VT,9.8,0.006358953886898356,9.8
30826,H,4,2025-01-26,2025-01-26_Arizona State,VT,9.85,0.006358953886898356,9.8436410461131
30826,A,5,2025-01-31,2025-01-31_Air Force,VT,9.725,0.006358953886898356,9.725
30826,H,6,2025-02-07,2025-02-07_Arizona State,VT,9.85,0.006358953886898356,9.8436410461131
30826,H,7,2025-02-14,2025-02-14_Arizona State,VT,9.9,0.006358953886898356,9.893641046113101
30826,H,8,2025-02-21,2025-02-21_Arizona State,VT,9.875,0.006358953886898356,9.868641046113101
30826,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.7,0.006358953886898356,9.7
30826,A,10,2025-03-09,2025-03-09_Denver,VT,9.85,0.006358953886898356,9.85
32322,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.825,0.006358953886898356,9.825
32322,A,4,2025-01-20,2025-01-20_Arkansas,VT,9.725,0.006358953886898356,9.725
32322,H,4,2025-01-26,2025-01-26_Arizona State,VT,9.7,0.006358953886898356,9.6936410461131
32322,A,5,2025-01-31,2025-01-31_Air Force,VT,9.625,0.006358953886898356,9.625
32322,H,6,2025-02-07,2025-02-07_Arizona State,VT,9.775,0.006358953886898356,9.768641046113101
32322,H,7,2025-02-14,2025-02-14_Arizona State,VT,9.725,0.006358953886898356,9.7186410461131
32322,H,8,2025-02-21,2025-02-21_Arizona State,VT,9.775,0.006358953886898356,9.768641046113101
32322,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.1,0.006358953886898356,9.1
32322,A,10,2025-03-09,2025-03-09_Denver,VT,9.675,0.006358953886898356,9.675
31815,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.8,0.006358953886898356,9.8
31815,A,4,2025-01-20,2025-01-20_Arkansas,VT,9.725,0.006358953886898356,9.725
31815,H,4,2025-01-26,2025-01-26_Arizona State,VT,9.725,0.006358953886898356,9.7186410461131
31815,A,5,2025-01-31,2025-01-31_Air Force,VT,9.725,0.006358953886898356,9.725
31815,H,6,2025-02-07,2025-02-07_Arizona State,VT,9.825,0.006358953886898356,9.8186410461131
31815,H,7,2025-02-14,2025-02-14_Arizona State,VT,9.8,0.006358953886898356,9.793641046113102
31815,H,8,2025-02-21,2025-02-21_Arizona State,VT,9.8,0.006358953886898356,9.793641046113102
31815,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.8,0.006358953886898356,9.8
31257,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.875,0.006358953886898356,9.875
31257,A,4,2025-01-20,2025-01-20_Arkansas,VT,9.825,0.006358953886898356,9.825
30829,H,4,2025-01-26,2025-01-26_Arizona State,VT,9.825,0.006358953886898356,9.8186410461131
30829,A,5,2025-01-31,2025-01-31_Air Force,VT,9.625,0.006358953886898356,9.625
30829,H,6,2025-02-07,2025-02-07_Arizona State,VT,9.775,0.006358953886898356,9.768641046113101
30829,H,7,2025-02-14,2025-02-14_Arizona State,VT,9.725,0.006358953886898356,9.7186410461131
30829,H,8,2025-02-21,2025-02-21_Arizona State,VT,9.85,0.006358953886898356,9.8436410461131
30829,A,9,2025-02-28,2025-02-28_Arkansas,VT,9.825,0.006358953886898356,9.825
30829,A,10,2025-03-09,2025-03-09_Denver,VT,9.775,0.006358953886898356,9.775
32947,H,6,2025-02-07,2025-02-07_Arkansas,VT,9.875,0.006358953886898356,9.868641046113101
32947,A,7,2025-02-14,2025-02-14_Arizona,VT,9.075,0.006358953886898356,9.075
32947,A,8,2025-02-21,2025-02-21_Alabama,VT,9.825,0.006358953886898356,9.825
32947,H,9,2025-02-28,2025-02-28_Arkansas,VT,9.15,0.006358953886898356,9.143641046113101
32326,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.85,0.006358953886898356,9.85
32326,A,3,2025-01-17,2025-01-17_Arizona,VT,9.825,0.006358953886898356,9.825
32326,H,4,2025-01-20,2025-01-20_Arkansas,VT,9.85,0.006358953886898356,9.8436410461131
32326,H,4,2025-01-24,2025-01-24_Arkansas,VT,9.875,0.006358953886898356,9.868641046113101
32326,A,5,2025-01-31,2025-01-31_Air Force,VT,9.825,0.006358953886898356,9.825
32326,H,6,2025-02-07,2025-02-07_Arkansas,VT,9.725,0.006358953886898356,9.7186410461131
32326,A,7,2025-02-14,2025-02-14_Arizona,VT,9.7,0.006358953886898356,9.7
32326,H,9,2025-02-28,2025-02-28_Arkansas,VT,9.775,0.006358953886898356,9.768641046113101
32326,A,10,2025-03-07,2025-03-07_Alabama,VT,9.85,0.006358953886898356,9.85
32327,H,4,2025-01-24,2025-01-24_Arkansas,VT,9.8,0.006358953886898356,9.793641046113102
32327,H,6,2025-02-07,2025-02-07_Arkansas,VT,9.8,0.006358953886898356,9.793641046113102
32327,A,8,2025-02-21,2025-02-21_Alabama,VT,9.25,0.006358953886898356,9.25
32327,H,9,2025-02-28,2025-02-28_Arkansas,VT,9.9,0.006358953886898356,9.893641046113101
32327,A,10,2025-03-07,2025-03-07_Alabama,VT,9.85,0.006358953886898356,9.85
32944,A,3,2025-01-17,2025-01-17_Arizona,VT,9.825,0.006358953886898356,9.825
32944,H,4,2025-01-20,2025-01-20_Arkansas,VT,9.85,0.006358953886898356,9.8436410461131
32944,H,4,2025-01-24,2025-01-24_Arkansas,VT,9.825,0.006358953886898356,9.8186410461131
32944,A,5,2025-01-31,2025-01-31_Air Force,VT,9.8,0.006358953886898356,9.8
32944,H,6,2025-02-07,2025-02-07_Arkansas,VT,9.9,0.006358953886898356,9.893641046113101
32944,A,7,2025-02-14,2025-02-14_Arizona,VT,9.85,0.006358953886898356,9.85
32944,A,8,2025-02-21,2025-02-21_Alabama,VT,9.875,0.006358953886898356,9.875
32944,H,9,2025-02-28,2025-02-28_Arkansas,VT,9.9,0.006358953886898356,9.893641046113101
32944,A,10,2025-03-07,2025-03-07_Alabama,VT,9.85,0.006358953886898356,9.85
32328,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.675,0.006358953886898356,9.675
31259,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.6,0.006358953886898356,9.6
31259,A,3,2025-01-17,2025-01-17_Arizona,VT,9.7,0.006358953886898356,9.7
31259,H,4,2025-01-20,2025-01-20_Arkansas,VT,9.8,0.006358953886898356,9.793641046113102
31259,A,5,2025-01-31,2025-01-31_Air Force,VT,9.8,0.006358953886898356,9.8
31259,A,7,2025-02-14,2025-02-14_Arizona,VT,9.875,0.006358953886898356,9.875
31259,A,8,2025-02-21,2025-02-21_Alabama,VT,9.9,0.006358953886898356,9.9
31259,H,9,2025-02-28,2025-02-28_Arkansas,VT,9.825,0.006358953886898356,9.8186410461131
31259,A,10,2025-03-07,2025-03-07_Alabama,VT,9.85,0.006358953886898356,9.85
32945,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.875,0.006358953886898356,9.875
32945,A,3,2025-01-17,2025-01-17_Arizona,VT,9.825,0.006358953886898356,9.825
32945,H,4,2025-01-20,2025-01-20_Arkansas,VT,9.775,0.006358953886898356,9.768641046113101
32945,H,4,2025-01-24,2025-01-24_Arkansas,VT,9.875,0.006358953886898356,9.868641046113101
32945,A,5,2025-01-31,2025-01-31_Air Force,VT,9.75,0.006358953886898356,9.75
32945,H,6,2025-02-07,2025-02-07_Arkansas,VT,9.875,0.006358953886898356,9.868641046113101
32945,A,7,2025-02-14,2025-02-14_Arizona,VT,9.9,0.006358953886898356,9.9
32945,A,8,2025-02-21,2025-02-21_Alabama,VT,9.8,0.006358953886898356,9.8
32945,A,10,2025-03-07,2025-03-07_Alabama,VT,9.85,0.006358953886898356,9.85
31261,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.825,0.006358953886898356,9.825
31261,A,3,2025-01-17,2025-01-17_Arizona,VT,9.775,0.006358953886898356,9.775
31261,H,4,2025-01-20,2025-01-20_Arkansas,VT,9.875,0.006358953886898356,9.868641046113101
31261,H,4,2025-01-24,2025-01-24_Arkansas,VT,9.8,0.006358953886898356,9.793641046113102
31261,A,5,2025-01-31,2025-01-31_Air Force,VT,9.85,0.006358953886898356,9.85
31258,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.75,0.006358953886898356,9.75
31258,A,3,2025-01-17,2025-01-17_Arizona,VT,9.825,0.006358953886898356,9.825
31258,H,4,2025-01-20,2025-01-20_Arkansas,VT,9.9,0.006358953886898356,9.893641046113101
31258,H,4,2025-01-24,2025-01-24_Arkansas,VT,9.875,0.006358953886898356,9.868641046113101
31258,A,5,2025-01-31,2025-01-31_Air Force,VT,9.775,0.006358953886898356,9.775
31258,H,6,2025-02-07,2025-02-07_Arkansas,VT,9.85,0.006358953886898356,9.8436410461131
31258,A,7,2025-02-14,2025-02-14_Arizona,VT,9.75,0.006358953886898356,9.75
31258,A,8,2025-02-21,2025-02-21_Alabama,VT,9.875,0.006358953886898356,9.875
31258,H,9,2025-02-28,2025-02-28_Arkansas,VT,9.8,0.006358953886898356,9.793641046113102
31258,A,10,2025-03-07,2025-03-07_Alabama,VT,9.85,0.006358953886898356,9.85
32950,A,1,2025-01-04,2025-01-04_Michigan State,VT,9.2,0.006358953886898356,9.2
32950,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.675,0.006358953886898356,9.675
32950,H,3,2025-01-17,2025-01-17_Auburn,VT,9.775,0.006358953886898356,9.768641046113101
32950,H,4,2025-01-24,2025-01-24_Auburn,VT,9.675,0.006358953886898356,9.668641046113102
32950,H,6,2025-02-07,2025-02-07_Auburn,VT,9.775,0.006358953886898356,9.768641046113101
32950,H,9,2025-02-28,2025-02-28_Auburn,VT,9.9,0.006358953886898356,9.893641046113101
32950,A,10,2025-03-09,2025-03-09_Denver,VT,9.8,0.006358953886898356,9.8
30835,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.85,0.006358953886898356,9.85
31266,A,1,2025-01-04,2025-01-04_Michigan State,VT,9.825,0.006358953886898356,9.825
31266,A,2,2025-01-11,2025-01-11_Oregon State,VT,9.875,0.006358953886898356,9.875
31266,H,3,2025-01-17,2025-01-17_Auburn,VT,9.825,0.006358953886898356,9.8186410461131
31266,H,4,2025-01-24,2025-01-24_Auburn,VT,9.825,0.006358953886898356,9.8186410461131
31266,A,5,2025-01-31,2025-01-31_Air Force,VT,9.85,0.006358953886898356,9.85
